station,model,date,forecast,lower95,upper95,sarima_forecast,sarima_lower95,sarima_upper95
Dhaka,SARIMA+SVR,2026-02-01,29.00977277566181,26.97585710198774,31.050937733209828,28.885618327556685,26.90345576009205,30.86778089502132
Dhaka,SARIMA+SVR,2026-03-01,33.128039645550004,31.094123971875934,35.169204603098024,32.986243773718236,31.003853439525148,34.96863410791133
Dhaka,SARIMA+SVR,2026-04-01,34.8033287914867,32.76941311781263,36.84449374903472,34.64270180963125,32.66022373800441,36.625179881258084
Dhaka,SARIMA+SVR,2026-05-01,34.4370918101769,32.403176136502836,36.47825676772492,34.25397388464621,32.271462014518654,36.23648575477376
Dhaka,SARIMA+SVR,2026-06-01,33.65431295978931,31.62039728611524,35.69547791733733,33.44439868491367,31.461873795255453,35.42692357457189
Dhaka,SARIMA+SVR,2026-07-01,33.20553700640388,31.17162133272981,35.2467019639519,32.96601412822637,30.98348422504866,34.94854403140408
Dhaka,SARIMA+SVR,2026-08-01,33.32942957969151,31.295513906017437,35.370594537239526,33.077761076692504,31.09522924752511,35.060292905859896
Dhaka,SARIMA+SVR,2026-09-01,33.5096591450359,31.475743471361827,35.55082410258392,33.26648602552763,31.283953468433637,35.249018582621616
Dhaka,SARIMA+SVR,2026-10-01,32.84429248268373,30.810376809009657,34.88545744023175,32.63037091919598,30.647838118117633,34.61290372027433
Dhaka,SARIMA+SVR,2026-11-01,30.6025509710688,28.56863529739473,32.64371592861682,30.43287692758955,28.450344127112427,32.41540972806667
Dhaka,SARIMA+SVR,2026-12-01,26.69592807412889,24.66201240045482,28.73709303167691,26.565251850450412,24.58271929575021,28.547784405150615
Chittagong,SARIMA+LSTM,2024-01-01,27.12692620348858,25.448799776695576,28.801757588356324,27.096529776427573,25.59991250856731,28.593147044287836
Chittagong,SARIMA+LSTM,2024-02-01,29.49657787315516,27.818451446362157,31.171409258022905,29.468399212311354,27.875146444025262,31.061651980597446
Chittagong,SARIMA+LSTM,2024-03-01,32.07749973080149,30.39937330400849,33.752331115669236,32.04237281902248,30.42823294191167,33.65651269613329
Chittagong,SARIMA+LSTM,2024-04-01,33.11569147117939,31.437565044386385,34.79052285604713,33.091664013767776,31.468566644789565,34.71476138274599
Chittagong,SARIMA+LSTM,2024-05-01,33.44261290364331,31.764486476850305,35.11744428851105,33.443926659115036,31.814664016282723,35.073189301947345
Chittagong,SARIMA+LSTM,2024-06-01,32.608000996320484,30.92987456952748,34.28283238118823,32.597477604266345,30.9629606728982,34.23199453563449
Chittagong,SARIMA+LSTM,2024-07-01,32.03094270859866,30.352816281805655,33.7057740934664,32.02944285674637,30.390094666150596,33.66879104734215
Chittagong,SARIMA+LSTM,2024-08-01,32.26767739787183,30.589550971078825,33.94250878273957,32.29925032061669,30.655349446385724,33.94315119484766
