station,model,MAE,RMSE,MAPE,MASE,R2,ACF1,MAE_h1_12,MAE_h13_36,MAE_summer,MAE_top10
Mymensingh,SARIMA+XGB,0.8084975489050527,1.0164501740911598,2.714333099183159,0.790524930819749,0.8832791299550405,0.14177878052595505,0.7720992780843208,0.8266966843154187,0.8815849933380643,1.5754652830410625
Mymensingh,SARIMA+LSTM,0.7638513855405917,0.9807305825516145,2.58231722368844,0.7468712360709445,0.8913384830579922,0.15803827645413326,0.7339087955550578,0.7788226805333589,0.8270023045944771,1.4533839657547873
Rajshahi,SNAIVE,1.1049305555555555,1.4297408953295623,3.5119500709664617,1.0154494933626579,0.8741501574311767,0.3123849334820209,1.0691666666666662,1.1228125000000002,1.4608333333333334,2.1133333333333346
Rajshahi,SARIMA,0.8838456067534226,1.091283817039,2.7967913005460643,0.8122687612139692,0.9266815243046839,0.3002016978995406,0.8555423969655269,0.8979972116473705,1.14623798538247,1.4913382593276538
Rajshahi,ANN,1.0388241277275574,1.2638212979263481,3.2766458497688764,0.9546965905594548,0.9016647249156855,0.31306895653584066,1.042812044242473,1.0368301694700996,1.2182937021116655,1.4093054592481091
Rajshahi,SVR,1.0317771393785,1.2452202762390507,3.2292411267553,0.9482202914718755,0.904538036038208,0.3160940571050107,1.0059019399504774,1.0447147390925113,1.2697848001275078,1.7029162517343797
Rajshahi,XGB,1.0475486180555558,1.2192057156844958,3.2833348343463715,0.962714541768125,0.9084850646267401,0.315085139928656,0.999333020833333,1.071656416666667,1.1255433125000003,1.4602547333333333
Rajshahi,LSTM,1.3790527821125262,1.6901430612259067,4.379814336438254,1.2673723627929112,0.8241327668943341,0.4758857337744853,1.2427459812661017,1.4472061825357383,1.5564485791325573,1.7535547046661397
Rajshahi,SARIMA+ANN,0.9532801351592481,1.1455430661035118,2.997042907486882,0.876080243607195,0.9192093989362572,0.29370722620200324,0.9145763023715524,0.9726320515530961,1.1686529667134646,1.543770389950296
Rajshahi,SARIMA+SVR,0.8622557082935414,1.073222207856137,2.7351687583478763,0.7924272867044562,0.9290883976486936,0.28184447617862113,0.8372727084505192,0.8747472082150525,1.1522400513042308,1.427022856245777
Rajshahi,SARIMA+XGB,0.8780362648105664,1.0845906733175397,2.781817207150046,0.806929879686091,0.9275781310228564,0.2982994237851193,0.8257194295152313,0.904194682458234,1.1354780961370352,1.4778578615171152
Rajshahi,SARIMA+LSTM,0.9024500920827214,1.1150236351347607,2.8565404980797195,0.8293665915770826,0.9234568829735629,0.3231626249755235,0.8681948296011132,0.9195777233235255,1.1498375147859168,1.534534205264264
Rangamati,SNAIVE,1.0754861111111111,1.4328964935092523,3.4484288431978745,1.07857433677624,0.7037919792534955,0.26412121203430466,1.0641666666666665,1.0811458333333333,1.440416666666667,1.6546666666666672
Rangamati,SARIMA,0.7710428628173501,0.9921891432876161,2.4832638188186804,0.7732568889523849,0.8579778393133293,0.2237012553034191,0.8133121466045896,0.7499082209237304,0.9381037195576765,1.182875896363148
Rangamati,ANN,0.8761449607092484,1.0911534324295848,2.801749335467029,0.8786607843224796,0.8282333598407516,0.29615338156234544,0.8310706677547165,0.8986821071865144,1.03730222619204,1.4158944268771194
Rangamati,SVR,0.8219934773490467,1.0388121432667388,2.6241053770454483,0.8243538066244245,0.8443169935534454,0.22161724674560276,0.8079979191776205,0.8289912564347596,0.9752509483286743,1.4736434799750493
Rangamati,XGB,0.895856048611111,1.097779284423359,2.853802636811203,0.898428472013886,0.8261409761924887,0.24701492266359742,0.7556622291666661,0.9659529583333333,0.9931824166666665,1.527006333333334
Rangamati,LSTM,1.0489999556955363,1.3286600381120461,3.386501970443926,1.052012127170769,0.7453199535496897,0.44480303435468016,0.9538896055022869,1.0965551307921608,1.2179300402601558,1.8993099400202451
